FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY
1640,11433,DTW,10397,ATL,723,-2,911,-21
1731,14747,SEA,12478,JFK,2330,-10,756,0
2146,10397,ATL,13487,MSP,1930,-1,2056,-19
2205,12478,JFK,13487,MSP,808,-2,959,-34
2324,11433,DTW,10397,ATL,1030,31,1225,21
2413,14747,SEA,12478,JFK,1121,-6,1953,3
2522,14747,SEA,11433,DTW,1401,-1,2113,-1
2563,14747,SEA,13487,MSP,1514,-6,2046,10
2807,11433,DTW,10397,ATL,2006,56,2154,36
2833,12478,JFK,14747,SEA,1945,20,2236,-14
52,11433,DTW,13487,MSP,824,-6,921,-9
1529,11433,DTW,13487,MSP,953,-7,1038,-22
1630,13487,MSP,14747,SEA,926,-2,1056,-23
1667,14747,SEA,13487,MSP,645,-5,1206,-2
1763,13487,MSP,10397,ATL,1958,-2,2325,-8
1893,11433,DTW,10397,ATL,831,-4,1014,-29
2032,13487,MSP,12478,JFK,659,-1,1043,-2
1590,10397,ATL,13487,MSP,2101,1,2231,-20
1650,11433,DTW,13487,MSP,717,-3,822,-1
1734,13487,MSP,11433,DTW,1142,-3,1421,-6
1888,11433,DTW,10397,ATL,2009,-6,2223,5
2017,14747,SEA,11433,DTW,927,-7,1647,2
2146,10397,ATL,13487,MSP,1930,-1,2107,-8
2205,12478,JFK,13487,MSP,805,5,1002,-21
629,10397,ATL,11433,DTW,903,-2,1045,-16
748,10397,ATL,11433,DTW,1047,-3,1232,-17
785,13487,MSP,10397,ATL,1316,0,1645,-5
850,11433,DTW,10397,ATL,1626,-1,1813,-22
945,13487,MSP,11433,DTW,837,-3,1119,-3
991,10397,ATL,11433,DTW,1204,-1,1347,-20
1096,11433,DTW,13487,MSP,1159,-1,1238,-19
1152,13487,MSP,10397,ATL,1458,-2,1825,-1
485,12478,JFK,14747,SEA,1039,-6,1328,-31
525,10397,ATL,14747,SEA,2055,0,2301,-38
630,11433,DTW,10397,ATL,1905,80,2056,62
762,10397,ATL,14747,SEA,1653,3,1927,-4
822,14747,SEA,11433,DTW,557,-3,1318,3
888,13487,MSP,10397,ATL,1623,-2,1951,-8
946,11433,DTW,13487,MSP,1530,0,1610,-22
997,10397,ATL,12478,JFK,1028,-2,1225,-25
1107,10397,ATL,14747,SEA,1943,13,2205,-6
1187,13487,MSP,14747,SEA,1736,-1,1901,-24
1290,10397,ATL,11433,DTW,2225,10,12,-1
1363,11433,DTW,14747,SEA,1219,-1,1344,-41
1476,13487,MSP,11433,DTW,1401,-4,1639,-8
220,12478,JFK,10397,ATL,1919,-6,2139,-30
420,10397,ATL,12478,JFK,1203,-2,1409,-21
433,12478,JFK,10397,ATL,605,-5,822,-22
2366,10397,ATL,11433,DTW,723,-2,916,-5
2501,10397,ATL,11433,DTW,1339,-2,1522,-20
2536,13487,MSP,14747,SEA,1928,-2,2113,-10
2581,10397,ATL,14747,SEA,953,-2,1223,-8
2807,11433,DTW,10397,ATL,2000,50,2147,29
2833,12478,JFK,14747,SEA,1923,-2,2237,-13
53,13487,MSP,11433,DTW,1544,-1,1823,-1
303,13487,MSP,11433,DTW,622,-3,857,-11
425,12478,JFK,10397,ATL,1556,6,1825,-9
485,12478,JFK,14747,SEA,1040,-5,1329,-30
525,10397,ATL,14747,SEA,2054,-1,2253,-46
630,11433,DTW,10397,ATL,1753,8,1943,-11
762,10397,ATL,14747,SEA,1650,0,1856,-35
822,14747,SEA,11433,DTW,556,-4,1306,-9
888,13487,MSP,10397,ATL,1623,-2,1939,-19
2625,10397,ATL,13487,MSP,722,-3,853,-12
2815,13487,MSP,10397,ATL,1009,-1,1332,-8
2849,12478,JFK,10397,ATL,1718,-2,1948,-16
87,11433,DTW,13487,MSP,1741,-4,1825,-20
420,10397,ATL,12478,JFK,1209,-1,1414,-19
433,12478,JFK,10397,ATL,610,0,835,-7
491,12478,JFK,14747,SEA,1711,16,1952,-27
629,10397,ATL,11433,DTW,902,-3,1100,0
748,10397,ATL,11433,DTW,1050,0,1246,-1
1991,13487,MSP,10397,ATL,515,-5,832,-13
2101,14747,SEA,13487,MSP,1311,-4,1816,-10
2193,13487,MSP,14747,SEA,703,-2,826,-26
2283,11433,DTW,10397,ATL,559,-1,742,-22
2366,10397,ATL,11433,DTW,725,0,905,-17
1529,11433,DTW,13487,MSP,958,-2,1040,-20
1630,13487,MSP,14747,SEA,957,37,1116,-1
1667,14747,SEA,13487,MSP,652,2,1216,8
1763,13487,MSP,10397,ATL,1956,-4,2338,5
1893,11433,DTW,10397,ATL,829,-6,1019,-24
2032,13487,MSP,12478,JFK,653,-7,1026,-19
2164,11433,DTW,12478,JFK,1953,0,2134,-20
2218,14747,SEA,11433,DTW,740,10,1450,11
1394,10397,ATL,12478,JFK,1528,1,1749,-5
1888,11433,DTW,10397,ATL,2021,6,2211,-7
2017,14747,SEA,11433,DTW,930,-4,1650,5
2146,10397,ATL,13487,MSP,1939,8,2123,8
2205,12478,JFK,13487,MSP,808,-2,1004,-29
2324,11433,DTW,10397,ATL,953,-6,1159,-5
2413,14747,SEA,12478,JFK,1136,9,1950,0
2515,10397,ATL,11433,DTW,1618,-2,1800,-22
2548,13487,MSP,10397,ATL,1105,-8,1426,-13
2482,14747,SEA,11433,DTW,2349,-10,705,0
2554,13487,MSP,10397,ATL,714,-8,1032,-20
2798,12478,JFK,11433,DTW,1656,-4,1851,-23
2830,12478,JFK,14747,SEA,1929,4,2229,-21
52,11433,DTW,13487,MSP,827,-3,924,-6
281,11433,DTW,14747,SEA,852,-3,1047,-17
423,12478,JFK,10397,ATL,1335,-5,1545,-31
436,12478,JFK,13487,MSP,1116,-4,1321,-16
496,12478,JFK,10397,ATL,828,-2,1037,-37
589,13487,MSP,14747,SEA,1118,-2,1258,-8
733,11433,DTW,14747,SEA,1520,0,1658,-23
784,10397,ATL,13487,MSP,829,-1,1001,-15
2324,11433,DTW,10397,ATL,959,0,1156,-8
946,11433,DTW,13487,MSP,1529,-1,1610,-22
997,10397,ATL,12478,JFK,1028,-2,1235,-15
1107,10397,ATL,14747,SEA,1956,26,2219,8
1187,13487,MSP,14747,SEA,1733,-4,1903,-22
1290,10397,ATL,11433,DTW,2212,-3,2355,-17
1363,11433,DTW,14747,SEA,1217,-3,1403,-22
1476,13487,MSP,11433,DTW,1403,-2,1643,-4
1549,13487,MSP,10397,ATL,1731,-4,2046,-28
1640,11433,DTW,10397,ATL,719,-6,928,-4
1680,14747,SEA,12478,JFK,1448,-2,2305,0
1991,13487,MSP,10397,ATL,515,-5,826,-19
2074,10397,ATL,13487,MSP,1749,-1,1934,-2
2173,10397,ATL,11433,DTW,1907,2,2103,-3
2283,11433,DTW,10397,ATL,600,0,756,-14
2366,10397,ATL,11433,DTW,724,-1,909,-12
848,13487,MSP,12478,JFK,905,-3,1241,-19
945,13487,MSP,11433,DTW,824,-6,1100,-10
987,13487,MSP,11433,DTW,1940,-6,2201,-25
1089,10397,ATL,13487,MSP,1509,4,1643,0
1122,10397,ATL,13487,MSP,1203,-2,1327,-18
1267,10397,ATL,11433,DTW,1712,-3,1903,-12
1340,14747,SEA,13487,MSP,58,-9,607,-5
1271,11433,DTW,10397,ATL,1519,-1,1707,-17
1363,11433,DTW,14747,SEA,1218,-2,1413,-12
1476,13487,MSP,11433,DTW,1401,-4,1624,-21
1549,13487,MSP,10397,ATL,1730,-5,2105,-9
1640,11433,DTW,10397,ATL,719,-6,910,-22
1731,14747,SEA,12478,JFK,2316,1,734,0
1815,13487,MSP,10397,ATL,911,1,1224,-19
1476,13487,MSP,11433,DTW,1410,5,1640,-7
822,14747,SEA,11433,DTW,554,-6,1300,-15
888,13487,MSP,10397,ATL,1622,-3,2002,3
946,11433,DTW,13487,MSP,1527,-3,1629,-3
997,10397,ATL,12478,JFK,1028,-2,1232,-18
1107,10397,ATL,14747,SEA,1953,23,2240,29
420,10397,ATL,12478,JFK,1204,-1,1412,-18
433,12478,JFK,10397,ATL,609,-1,832,-12
491,12478,JFK,14747,SEA,1715,20,1953,-31
589,13487,MSP,14747,SEA,1113,-7,1227,-39
733,11433,DTW,14747,SEA,1527,7,1658,-23
784,10397,ATL,13487,MSP,839,9,1008,-8
848,13487,MSP,12478,JFK,935,27,1307,10
940,11433,DTW,14747,SEA,1734,-3,1857,-48
987,13487,MSP,11433,DTW,1943,-3,2222,-5
1089,10397,ATL,13487,MSP,1503,-2,1643,-2
1122,10397,ATL,13487,MSP,1204,-1,1336,-9
1267,10397,ATL,11433,DTW,1801,-4,2001,-8
1340,14747,SEA,13487,MSP,106,-1,625,11
1397,13487,MSP,14747,SEA,1420,0,1535,-30
945,13487,MSP,11433,DTW,834,-6,1058,-24
991,10397,ATL,11433,DTW,1204,-1,1403,-4
1096,11433,DTW,13487,MSP,1158,-2,1242,-15
2468,11433,DTW,13487,MSP,1341,-4,1431,-9
2522,14747,SEA,11433,DTW,1406,4,2116,2
2554,13487,MSP,10397,ATL,719,-3,1035,-20
2618,11433,DTW,14747,SEA,2001,-3,2159,-16
2815,13487,MSP,10397,ATL,1006,-4,1322,-18
16,14747,SEA,10397,ATL,1043,0,1828,-4
220,12478,JFK,10397,ATL,1920,-5,2135,-34
2283,11433,DTW,10397,ATL,555,0,747,-17
2366,10397,ATL,11433,DTW,725,0,924,3
2501,10397,ATL,11433,DTW,1348,7,1533,-9
2548,13487,MSP,10397,ATL,1108,-5,1427,-12
2609,10397,ATL,14747,SEA,809,-1,1024,-21
2811,10397,ATL,13487,MSP,1347,-5,1517,-23
2848,11433,DTW,13487,MSP,1951,0,2032,-19
53,13487,MSP,11433,DTW,1537,-8,1813,-11
303,13487,MSP,11433,DTW,619,-6,849,-19
425,12478,JFK,10397,ATL,1615,25,1933,59
440,12478,JFK,14747,SEA,1916,-9,2228,-22
496,12478,JFK,10397,ATL,823,-7,1031,-44
629,10397,ATL,11433,DTW,903,-2,1047,-14
748,10397,ATL,11433,DTW,1049,-1,1232,-17
785,13487,MSP,10397,ATL,1310,-6,1633,-17
850,11433,DTW,10397,ATL,1631,4,1809,-26
1768,14747,SEA,13487,MSP,837,-8,1358,-2
1590,10397,ATL,13487,MSP,2055,-5,2236,-15
1650,11433,DTW,13487,MSP,738,18,855,32
1731,14747,SEA,12478,JFK,2311,-4,723,-11
1815,13487,MSP,10397,ATL,920,10,1250,7
2005,11433,DTW,10397,ATL,1202,-7,1351,-29
2101,14747,SEA,13487,MSP,1442,87,1954,87
2193,13487,MSP,14747,SEA,707,7,821,-28
2609,10397,ATL,14747,SEA,806,-4,1014,-31
2815,13487,MSP,10397,ATL,1003,-7,1321,-19
17,10397,ATL,14747,SEA,1100,0,1257,-44
281,11433,DTW,14747,SEA,854,-1,1028,-36
423,12478,JFK,10397,ATL,1332,-8,1539,-37
436,12478,JFK,13487,MSP,1115,-5,1321,-16
496,12478,JFK,10397,ATL,829,-1,1038,-37
629,10397,ATL,11433,DTW,902,-3,1049,-12
748,10397,ATL,11433,DTW,1047,-3,1253,4
785,13487,MSP,10397,ATL,1313,-3,1643,-7
850,11433,DTW,10397,ATL,1623,-4,1805,-30
945,13487,MSP,11433,DTW,837,-3,1115,-7
1228,14747,SEA,10397,ATL,2232,-5,627,9
1336,14747,SEA,12478,JFK,742,-7,1658,58
1394,10397,ATL,12478,JFK,1730,123,1958,119
1504,14747,SEA,10397,ATL,820,5,1603,8
1590,10397,ATL,13487,MSP,2105,5,2240,-11
1650,11433,DTW,13487,MSP,717,-3,837,14
1267,10397,ATL,11433,DTW,1801,-4,1952,-17
1340,14747,SEA,13487,MSP,58,-9,614,0
1397,13487,MSP,14747,SEA,1427,7,1539,-26
1520,10397,ATL,13487,MSP,2233,23,2353,1
1598,14747,SEA,10397,ATL,630,0,1417,7
1653,11433,DTW,13487,MSP,826,-4,917,-13
1734,13487,MSP,11433,DTW,1138,-7,1418,-9
1888,11433,DTW,10397,ATL,2013,-2,2154,-24
2005,11433,DTW,10397,ATL,1205,-4,1351,-29
2101,14747,SEA,13487,MSP,1316,1,1832,5
2193,13487,MSP,14747,SEA,700,0,842,-7
2283,11433,DTW,10397,ATL,551,-4,751,-13
2366,10397,ATL,11433,DTW,721,-4,919,-2
2515,10397,ATL,11433,DTW,1616,-4,1753,-29
2554,13487,MSP,10397,ATL,718,-4,1038,-17
425,12478,JFK,10397,ATL,1602,12,1816,-18
478,10397,ATL,12478,JFK,1749,4,2032,17
499,12478,JFK,14747,SEA,700,0,927,-58
629,10397,ATL,11433,DTW,903,-2,1042,-19
748,10397,ATL,11433,DTW,1047,-3,1236,-13
785,13487,MSP,10397,ATL,1312,-4,1626,-24
850,11433,DTW,10397,ATL,1625,-2,1811,-24
945,13487,MSP,11433,DTW,838,-2,1128,6
991,10397,ATL,11433,DTW,1205,0,1402,-5
1096,11433,DTW,13487,MSP,1157,-3,1232,-25
1152,13487,MSP,10397,ATL,1456,-4,1813,-13
1271,11433,DTW,10397,ATL,1524,4,1705,-19
991,10397,ATL,11433,DTW,1204,-1,1402,-5
1096,11433,DTW,13487,MSP,1156,-4,1233,-24
1152,13487,MSP,10397,ATL,1503,3,1842,16
2146,10397,ATL,13487,MSP,2009,38,2127,12
2205,12478,JFK,13487,MSP,835,25,1049,16
2324,11433,DTW,10397,ATL,955,-4,1149,-15
2413,14747,SEA,12478,JFK,1126,-1,2005,15
2522,14747,SEA,11433,DTW,1356,-6,2130,16
2563,14747,SEA,13487,MSP,1519,-1,2052,16
2807,11433,DTW,10397,ATL,1907,-3,2059,-19
2830,12478,JFK,14747,SEA,1918,-7,2221,-29
52,11433,DTW,13487,MSP,827,-3,901,-29
281,11433,DTW,14747,SEA,851,-4,1018,-46
2324,11433,DTW,10397,ATL,958,-1,1143,-21
2413,14747,SEA,12478,JFK,1128,1,1957,7
2515,10397,ATL,11433,DTW,1619,-1,1806,-16
2548,13487,MSP,10397,ATL,1119,6,1436,-3
2609,10397,ATL,14747,SEA,814,4,1035,-10
2032,13487,MSP,12478,JFK,654,-6,1026,-19
1529,11433,DTW,13487,MSP,956,-4,1035,-25
1630,13487,MSP,14747,SEA,919,-1,1052,-25
1680,14747,SEA,12478,JFK,1445,-5,2317,12
1768,14747,SEA,13487,MSP,843,-2,1409,9
1991,13487,MSP,10397,ATL,517,-3,855,10
2074,10397,ATL,13487,MSP,1747,-3,1940,4
2173,10397,ATL,11433,DTW,1928,23,2123,17
2266,13487,MSP,10397,ATL,625,-5,950,-9
940,11433,DTW,14747,SEA,1732,-5,1902,-43
987,13487,MSP,11433,DTW,1945,-1,2215,-12
1089,10397,ATL,13487,MSP,1503,-2,1627,-18
1122,10397,ATL,13487,MSP,1224,19,1350,5
1267,10397,ATL,11433,DTW,1806,1,2013,4
1340,14747,SEA,13487,MSP,59,-8,612,-2
1397,13487,MSP,14747,SEA,1420,0,1536,-29
1520,10397,ATL,13487,MSP,2212,2,2344,-8
1598,14747,SEA,10397,ATL,625,-5,1406,-4
1653,11433,DTW,13487,MSP,826,-4,916,-14
1340,14747,SEA,13487,MSP,108,1,621,9
1476,13487,MSP,11433,DTW,1404,-1,1637,-8
1529,11433,DTW,13487,MSP,1000,0,1042,-13
1598,14747,SEA,10397,ATL,629,-1,1419,10
1667,14747,SEA,13487,MSP,648,-2,1204,-1
1763,13487,MSP,10397,ATL,2000,0,2320,-11
1893,11433,DTW,10397,ATL,834,-1,1028,-11
2074,10397,ATL,13487,MSP,1757,7,1948,14
2173,10397,ATL,11433,DTW,2113,103,2312,103
2266,13487,MSP,10397,ATL,604,-1,943,11
2350,10397,ATL,12478,JFK,809,-1,1012,-17
2807,11433,DTW,10397,ATL,1903,-7,2040,-38
2830,12478,JFK,14747,SEA,1932,7,2236,-14
53,13487,MSP,11433,DTW,1541,-4,1817,-7
303,13487,MSP,11433,DTW,621,-4,921,13
425,12478,JFK,10397,ATL,1547,-3,1812,-22
485,12478,JFK,14747,SEA,1041,-4,1307,-52
525,10397,ATL,14747,SEA,2049,-6,2258,-41
630,11433,DTW,10397,ATL,1743,-2,1929,-25
762,10397,ATL,14747,SEA,1711,21,1913,-18
822,14747,SEA,11433,DTW,558,-2,1310,-5
2536,13487,MSP,14747,SEA,1929,-1,2050,-33
2581,10397,ATL,14747,SEA,954,-1,1202,-29
2807,11433,DTW,10397,ATL,1909,-1,2101,-17
2830,12478,JFK,14747,SEA,1922,-3,2208,-42
17,10397,ATL,14747,SEA,1105,1,1254,-43
281,11433,DTW,14747,SEA,842,-1,1006,-50
425,12478,JFK,10397,ATL,1546,-4,1807,-25
478,10397,ATL,12478,JFK,1742,-3,1957,-17
499,12478,JFK,14747,SEA,654,-6,946,-39
630,11433,DTW,10397,ATL,1828,43,2029,37
762,10397,ATL,14747,SEA,1737,47,1930,1
868,14747,SEA,10397,ATL,825,10,1624,24
946,11433,DTW,13487,MSP,1615,45,1654,23
997,10397,ATL,12478,JFK,1051,21,1255,6
1107,10397,ATL,14747,SEA,2252,202,48,159
1187,13487,MSP,14747,SEA,1758,21,1925,2
1290,10397,ATL,11433,DTW,2240,25,18,8
2501,10397,ATL,11433,DTW,1351,-1,1548,-2
2563,14747,SEA,13487,MSP,1511,-9,2028,-7
2798,12478,JFK,11433,DTW,1654,-6,1855,-19
2848,11433,DTW,13487,MSP,1949,-2,2023,-26
1815,10397,ATL,13487,MSP,1346,1,1514,-17
1919,10397,ATL,13487,MSP,2103,-2,2227,-27
2350,10397,ATL,12478,JFK,825,0,1023,-24
2482,14747,SEA,11433,DTW,2355,10,651,-5
2536,13487,MSP,14747,SEA,1929,-1,2114,-9
2581,10397,ATL,14747,SEA,953,-2,1213,-18
2807,11433,DTW,10397,ATL,1907,-3,2058,-20
2826,12478,JFK,14747,SEA,1724,29,2030,6
52,11433,DTW,13487,MSP,830,0,938,8
281,11433,DTW,14747,SEA,853,-2,1046,-18
423,12478,JFK,10397,ATL,1333,-7,1547,-29
436,12478,JFK,13487,MSP,1112,-8,1326,-11
495,12478,JFK,14747,SEA,1925,0,2232,-18
589,13487,MSP,14747,SEA,1121,1,1255,-11
733,11433,DTW,14747,SEA,1521,1,1709,-12
784,10397,ATL,13487,MSP,829,-1,1002,-14
848,13487,MSP,12478,JFK,909,1,1244,-13
888,13487,MSP,10397,ATL,1626,1,1954,-5
946,11433,DTW,13487,MSP,1528,-2,1616,-16
997,10397,ATL,12478,JFK,1048,18,1257,7
1107,10397,ATL,14747,SEA,1941,-4,2145,-39
1187,13487,MSP,14747,SEA,1748,11,1925,0
1271,11433,DTW,10397,ATL,1519,-1,1708,-16
1357,13487,MSP,11433,DTW,1749,-1,2017,-14
1465,10397,ATL,11433,DTW,2103,6,2252,-5
1290,10397,ATL,11433,DTW,2227,12,15,2
1363,11433,DTW,14747,SEA,1220,0,1404,-21
1476,13487,MSP,11433,DTW,1402,-3,1634,-13
1228,14747,SEA,10397,ATL,2255,18,642,24
1336,14747,SEA,12478,JFK,744,-5,1613,13
1397,13487,MSP,14747,SEA,1436,16,1547,-18
1520,10397,ATL,13487,MSP,2208,-2,2330,-22
1598,14747,SEA,10397,ATL,629,-1,1415,5
1667,14747,SEA,13487,MSP,649,-1,1205,-3
1763,13487,MSP,10397,ATL,2001,1,2322,-11
1893,11433,DTW,10397,ATL,833,-2,1022,-18
1476,13487,MSP,11433,DTW,1358,-7,1625,-20
1529,11433,DTW,13487,MSP,956,-4,1033,-22
1598,14747,SEA,10397,ATL,629,-1,1406,-3
1667,14747,SEA,13487,MSP,650,0,1153,-12
1763,13487,MSP,10397,ATL,1959,-1,2311,-19
1893,11433,DTW,10397,ATL,828,-7,1013,-26
2074,10397,ATL,13487,MSP,1747,-3,1923,-11
2173,10397,ATL,11433,DTW,1933,3,2124,-5
2266,13487,MSP,10397,ATL,601,-4,912,-20
2350,10397,ATL,12478,JFK,925,75,1130,61
1357,13487,MSP,11433,DTW,1748,-2,2032,1
1465,10397,ATL,11433,DTW,2114,17,2310,13
1768,14747,SEA,13487,MSP,842,-3,1401,1
1991,13487,MSP,10397,ATL,515,-5,843,-2
2074,10397,ATL,13487,MSP,1748,-2,1937,1
2173,10397,ATL,11433,DTW,1922,17,2112,6
2266,13487,MSP,10397,ATL,629,-1,952,-7
2350,10397,ATL,12478,JFK,825,0,1040,-7
2482,14747,SEA,11433,DTW,2345,0,651,-5
2528,14747,SEA,10397,ATL,2329,-1,718,7
1650,11433,DTW,13487,MSP,1151,281,1235,263
748,10397,ATL,11433,DTW,1048,-2,1238,-10
858,13487,MSP,12478,JFK,902,-3,1235,-15
917,13487,MSP,11433,DTW,833,-2,1102,-14
963,10397,ATL,13487,MSP,1056,6,1239,9
1081,13487,MSP,11433,DTW,1017,-2,1247,-12
1122,10397,ATL,13487,MSP,1205,0,1330,-15
1267,10397,ATL,11433,DTW,1806,-1,1958,-12
1357,13487,MSP,11433,DTW,1733,-2,2002,-14
87,11433,DTW,13487,MSP,1724,-6,1805,-25
325,11433,DTW,10397,ATL,1447,-5,1707,11
426,12478,JFK,13487,MSP,752,-8,957,-28
485,12478,JFK,14747,SEA,1607,7,1902,-19
557,13487,MSP,11433,DTW,634,-1,907,-11
629,10397,ATL,11433,DTW,919,9,1120,14
2515,10397,ATL,11433,DTW,1739,49,1915,24
2610,10397,ATL,13487,MSP,804,28,924,10
2790,10397,ATL,11433,DTW,1207,2,1351,-16
2817,12478,JFK,11433,DTW,902,-8,1121,-5
220,12478,JFK,10397,ATL,1920,-5,2158,-9
423,12478,JFK,10397,ATL,1325,-5,1609,4
460,12478,JFK,14747,SEA,1941,31,2322,54
499,12478,JFK,14747,SEA,656,-4,1005,-14
630,11433,DTW,10397,ATL,2128,123,2336,126
858,13487,MSP,12478,JFK,903,-2,1226,-23
902,10397,ATL,11433,DTW,1503,9,1647,-3
984,10397,ATL,12478,JFK,2050,0,2304,-15
1112,10397,ATL,12478,JFK,1027,-3,1218,-27
1473,14747,SEA,12478,JFK,1119,-1,2256,
1513,13487,MSP,10397,ATL,728,-2,1058,-3
1578,10397,ATL,14747,SEA,834,10,1053,2
1355,11433,DTW,10397,ATL,1232,27,1421,9
1462,10397,ATL,13487,MSP,1049,-1,1226,-3
1560,14747,SEA,11433,DTW,710,0,1423,-5
1619,10397,ATL,14747,SEA,938,-2,1200,-7
1649,11433,DTW,13487,MSP,955,-5,1051,-6
1699,14747,SEA,12478,JFK,2328,-1,951,
1740,14747,SEA,13487,MSP,843,-2,1354,-7
1850,11433,DTW,10397,ATL,958,-1,1152,-4
1991,13487,MSP,10397,ATL,518,-2,833,-11
2041,12478,JFK,13487,MSP,853,43,1046,15
2246,11433,DTW,10397,ATL,1810,100,2008,95
2329,10397,ATL,14747,SEA,1305,-4,1523,-3
2065,13487,MSP,10397,ATL,1928,-4,2236,-26
2263,11433,DTW,14747,SEA,1521,1,1717,2
1734,13487,MSP,11433,DTW,1141,-4,1412,-14
1812,11433,DTW,14747,SEA,2008,4,2200,-5
1893,11433,DTW,10397,ATL,824,-2,1012,-19
1991,13487,MSP,10397,ATL,514,-6,823,-22
2065,13487,MSP,10397,ATL,1955,23,2307,5
2263,11433,DTW,14747,SEA,1525,4,1657,-24
2330,14747,SEA,10397,ATL,839,-6,1606,-25
2368,14747,SEA,11433,DTW,1350,-1,2046,-25
1231,10397,ATL,11433,DTW,1437,56,1622,41
1357,13487,MSP,11433,DTW,1738,3,2015,-1
1549,13487,MSP,10397,ATL,1732,-2,2043,-27
1598,14747,SEA,10397,ATL,627,-3,1355,-23
1681,10397,ATL,11433,DTW,1905,-2,2052,-14
1740,14747,SEA,13487,MSP,841,-4,1349,-14
1267,10397,ATL,11433,DTW,1831,31,2020,19
2368,14747,SEA,11433,DTW,1349,-2,2043,-25
2515,10397,ATL,11433,DTW,1653,3,1849,0
2633,11433,DTW,13487,MSP,837,8,924,-3
2814,14747,SEA,10397,ATL,1458,16,2227,0
52,11433,DTW,13487,MSP,829,0,926,-3
281,11433,DTW,14747,SEA,831,-4,1028,-11
425,12478,JFK,10397,ATL,1650,51,1916,36
460,12478,JFK,14747,SEA,2146,156,103,152
488,12478,JFK,13487,MSP,1118,-2,1331,-7
589,13487,MSP,14747,SEA,1112,-3,1240,-16
721,10397,ATL,13487,MSP,1645,0,1817,-12
1915,11433,DTW,10397,ATL,2047,7,2237,-3
1991,13487,MSP,10397,ATL,519,-6,848,0
2039,14747,SEA,10397,ATL,2357,37,741,32
2205,12478,JFK,13487,MSP,1153,223,1358,203
2283,11433,DTW,10397,ATL,556,-4,801,0
1132,10397,ATL,13487,MSP,1920,0,2054,-5
1231,10397,ATL,11433,DTW,1350,10,1545,4
1306,14747,SEA,12478,JFK,738,0,1622,8
1365,11433,DTW,10397,ATL,753,8,948,3
1401,14747,SEA,11433,DTW,547,2,1310,-7
1473,14747,SEA,12478,JFK,1138,19,2026,31
1544,11433,DTW,13487,MSP,959,-1,1034,-19
1650,11433,DTW,13487,MSP,718,-2,755,-23
1770,14747,SEA,13487,MSP,1606,56,2143,65
2188,10397,ATL,14747,SEA,1311,-4,1501,-29
2221,13487,MSP,14747,SEA,904,-1,1022,-19
281,11433,DTW,14747,SEA,842,1,1007,-33
325,11433,DTW,10397,ATL,1837,212,2042,219
428,12478,JFK,10397,ATL,1714,-1,1945,-12
494,12478,JFK,14747,SEA,655,-5,944,-30
629,10397,ATL,11433,DTW,905,0,1053,-10
744,10397,ATL,13487,MSP,1503,-2,1639,-5
784,10397,ATL,13487,MSP,849,4,1013,-6
852,14747,SEA,10397,ATL,2229,4,609,-12
902,10397,ATL,11433,DTW,1453,-2,1634,-20
985,10397,ATL,14747,SEA,1754,9,1946,-24
1094,13487,MSP,10397,ATL,1508,8,1839,12
1122,10397,ATL,13487,MSP,1204,-1,1322,-22
1357,13487,MSP,11433,DTW,1748,-7,2016,-24
1397,13487,MSP,14747,SEA,1440,-5,1550,-34
1453,14747,SEA,13487,MSP,654,-1,1224,0
1542,14747,SEA,12478,JFK,2233,-4,720,18
1605,10397,ATL,11433,DTW,2212,77,4,70
1768,14747,SEA,10397,ATL,837,-2,1620,-20
1893,11433,DTW,10397,ATL,834,-2,1023,-11
1975,13487,MSP,10397,ATL,1124,-6,1506,7
2032,13487,MSP,12478,JFK,703,0,1042,-3
2308,14747,SEA,13487,MSP,1310,5,1832,-3
2350,10397,ATL,12478,JFK,808,-2,1003,-22
2487,12478,JFK,14747,SEA,1940,15,2207,-40
2074,10397,ATL,13487,MSP,1813,18,1955,19
2218,14747,SEA,11433,DTW,929,-5,1632,-34
2308,14747,SEA,13487,MSP,1327,22,1851,16
2369,13487,MSP,12478,JFK,855,-5,1226,-21
2536,13487,MSP,14747,SEA,1944,9,2121,3
2794,14747,SEA,10397,ATL,1203,3,2003,-3
2816,12478,JFK,10397,ATL,1744,29,1954,-3
2794,14747,SEA,10397,ATL,1159,-1,1930,-36
2812,12478,JFK,14747,SEA,1710,1,2020,-6
2784,10397,ATL,14747,SEA,950,10,1156,-5
2804,11433,DTW,13487,MSP,2021,31,2101,13
52,11433,DTW,13487,MSP,826,-4,902,-26
281,11433,DTW,14747,SEA,841,0,1039,-1
325,11433,DTW,10397,ATL,1509,4,1701,-2
428,12478,JFK,10397,ATL,1740,25,2001,4
492,12478,JFK,14747,SEA,1043,-2,1308,-43
592,10397,ATL,13487,MSP,1049,-1,1216,-9
2487,12478,JFK,14747,SEA,1922,-3,2222,-25
2784,10397,ATL,14747,SEA,936,-4,1144,-17
2804,11433,DTW,13487,MSP,1949,-1,2027,-21
86,13487,MSP,11433,DTW,1540,-5,1814,-10
301,13487,MSP,10397,ATL,628,-7,937,-24
420,10397,ATL,12478,JFK,1218,3,1416,-17
440,12478,JFK,10397,ATL,603,-7,820,-23
